2025-12-19 16:04:00 | DEBUG    | log:153 | [list_documents] Fetching all documents...
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu lịch sử chuyển khoản liên ngân hàng của tôi] - formatted_query: [Tra cứu lịch sử chuyển khoản liên ngân hàng của tôi] - normalized_query: [Tra cứu lịch sử chuyển khoản liên ngân hàng của tôi]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.9300, max=14.4639
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu lịch sử chuyển khoản l...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['liên ngân hàng']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu lịch sử chuyển khoản l...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển khoản']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tra cứu lịch sử chuyển khoản l...' | Scores: {'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch chuyển tiền': 1}
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Cho biết tôi đã chuyển tiền cho ai trong...' -> 'Cho biết tôi đã chuyển tiền cho ai trong...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho biết tôi đã chuyển tiền cho ai trong tháng này] - formatted_query: [Cho biết tôi đã chuyển tiền cho ai trong tháng này] - normalized_query: [Cho biết tôi đã chuyển tiền cho ai trong tháng này]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=6.2691
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho biết tôi đã chuyển tiền ch...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tháng']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho biết tôi đã chuyển tiền ch...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho biết tôi đã chuyển tiền ch...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Cho biết tôi đã chuyển tiền ch...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch chuyển tiền': 1}
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Xem các giao dịch chuyển tiền trong tuần...' -> 'Xem các giao dịch chuyển tiền trong tuần...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem các giao dịch chuyển tiền trong tuần qua] - formatted_query: [Xem các giao dịch chuyển tiền trong tuần qua] - normalized_query: [Xem các giao dịch chuyển tiền trong tuần qua]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2405, max=21.0498
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem các giao dịch chuyển tiền ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem các giao dịch chuyển tiền ...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Xem các giao dịch chuyển tiền ...' | Scores: {'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch chuyển tiền': 1}
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Tìm giao dịch chuyển tiền cho số tài kho...' -> 'Tìm giao dịch chuyển tiền cho số tài kho...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tìm giao dịch chuyển tiền cho số tài khoản 0123456789] - formatted_query: [Tìm giao dịch chuyển tiền cho số tài khoản 0123456789] - normalized_query: [Tìm giao dịch chuyển tiền cho số tài khoản 0123456789]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.8417, max=26.4037
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm giao dịch chuyển tiền cho ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm giao dịch chuyển tiền cho ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm giao dịch chuyển tiền cho ...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tìm giao dịch chuyển tiền cho ...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch chuyển tiền': 1}
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Cho xem những ai đã nhận tiền từ tài kho...' -> 'Cho xem những ai đã nhận tiền từ tài kho...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho xem những ai đã nhận tiền từ tài khoản của tôi] - formatted_query: [Cho xem những ai đã nhận tiền từ tài khoản của tôi] - normalized_query: [Cho xem những ai đã nhận tiền từ tài khoản của tôi]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.5539, max=11.3282
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho xem những ai đã nhận tiền ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho xem những ai đã nhận tiền ...' | Doc: Tra cứu giao dịch nh | Boost: 0.50 | Matched: ['nhận tiền', 'nhận']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho xem những ai đã nhận tiền ...' -> Tra cứu giao dịch nhận tiền (score=2)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Xem danh sách người nhận tiền thường xuy...' -> 'Xem danh sách người nhận tiền thường xuy...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem danh sách người nhận tiền thường xuyên] - formatted_query: [Xem danh sách người nhận tiền thường xuyên] - normalized_query: [Xem danh sách người nhận tiền thường xuyên]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0671, max=15.3331
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem danh sách người nhận tiền ...' | Doc: Tra cứu giao dịch nh | Boost: 0.50 | Matched: ['nhận tiền', 'nhận']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem danh sách người nhận tiền ...' -> Tra cứu giao dịch nhận tiền (score=2)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Liệt kê giao dịch chuyển tiền cùng ngân ...' -> 'Liệt kê giao dịch chuyển tiền cùng ngân ...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê giao dịch chuyển tiền cùng ngân hàng] - formatted_query: [Liệt kê giao dịch chuyển tiền cùng ngân hàng] - normalized_query: [Liệt kê giao dịch chuyển tiền cùng ngân hàng]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2405, max=39.6360
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê giao dịch chuyển tiền ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê giao dịch chuyển tiền ...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Liệt kê giao dịch chuyển tiền ...' | Scores: {'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch chuyển tiền': 1}
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Tra cứu chuyển khoản sang ngân hàng khác...' -> 'Tra cứu chuyển khoản sang ngân hàng khác...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu chuyển khoản sang ngân hàng khác] - formatted_query: [Tra cứu chuyển khoản sang ngân hàng khác] - normalized_query: [Tra cứu chuyển khoản sang ngân hàng khác]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.8568, max=8.3987
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu chuyển khoản sang ngân...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển khoản']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tra cứu chuyển khoản sang ngân...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Tìm giao dịch chuyển tiền có nội dung "t...' -> 'Tìm giao dịch chuyển tiền có nội dung "t...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tìm giao dịch chuyển tiền có nội dung "thanh toán"] - formatted_query: [Tìm giao dịch chuyển tiền có nội dung "thanh toán"] - normalized_query: [Tìm giao dịch chuyển tiền có nội dung "thanh toán"]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=3.0542, max=33.5683
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm giao dịch chuyển tiền có n...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['thanh toán', 'chuyển tiền']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm giao dịch chuyển tiền có n...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển tiền']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm giao dịch chuyển tiền có n...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tìm giao dịch chuyển tiền có n...' -> Tra cứu giao dịch theo loại gi (score=2)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Liệt kê chuyển khoản đã thực hiện hôm na...' -> 'Liệt kê chuyển khoản đã thực hiện hôm na...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê chuyển khoản đã thực hiện hôm nay] - formatted_query: [Liệt kê chuyển khoản đã thực hiện hôm nay] - normalized_query: [Liệt kê chuyển khoản đã thực hiện hôm nay]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3161, max=26.6573
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê chuyển khoản đã thực h...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['nay']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê chuyển khoản đã thực h...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển khoản']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Liệt kê chuyển khoản đã thực h...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch chuyển tiền': 1}
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Xem các giao dịch thanh toán hóa đơn...' -> 'Xem các giao dịch thanh toán hóa đơn...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem các giao dịch thanh toán hóa đơn] - formatted_query: [Xem các giao dịch thanh toán hóa đơn] - normalized_query: [Xem các giao dịch thanh toán hóa đơn]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2061, max=50.5605
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem các giao dịch thanh toán h...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem các giao dịch thanh toán h...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['thanh toán', 'hóa đơn']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem các giao dịch thanh toán h...' -> Tra cứu giao dịch thanh toán h (score=2)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Cho tôi danh sách các lần đóng tiền điện...' -> 'Cho tôi danh sách các lần đóng tiền điện...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho tôi danh sách các lần đóng tiền điện] - formatted_query: [Cho tôi danh sách các lần đóng tiền điện] - normalized_query: [Cho tôi danh sách các lần đóng tiền điện]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0297, max=33.5013
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi danh sách các lần đóng...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['tiền điện']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho tôi danh sách các lần đóng...' -> Tra cứu giao dịch thanh toán h (score=1)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Tìm giao dịch thanh toán tiền nước...' -> 'Tìm giao dịch thanh toán tiền nước...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tìm giao dịch thanh toán tiền nước] - formatted_query: [Tìm giao dịch thanh toán tiền nước] - normalized_query: [Tìm giao dịch thanh toán tiền nước]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1718, max=43.3477
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm giao dịch thanh toán tiền ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm giao dịch thanh toán tiền ...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['thanh toán', 'tiền nước']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tìm giao dịch thanh toán tiền ...' -> Tra cứu giao dịch thanh toán h (score=2)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Liệt kê các hóa đơn đã thanh toán trong ...' -> 'Liệt kê các hóa đơn đã thanh toán trong ...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê các hóa đơn đã thanh toán trong tháng] - formatted_query: [Liệt kê các hóa đơn đã thanh toán trong tháng] - normalized_query: [Liệt kê các hóa đơn đã thanh toán trong tháng]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1031, max=48.0676
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các hóa đơn đã thanh t...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tháng']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các hóa đơn đã thanh t...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các hóa đơn đã thanh t...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['thanh toán', 'hóa đơn']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê các hóa đơn đã thanh t...' -> Tra cứu giao dịch thanh toán h (score=2)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Tra cứu lịch sử đóng tiền internet...' -> 'Tra cứu lịch sử đóng tiền internet...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu lịch sử đóng tiền internet] - formatted_query: [Tra cứu lịch sử đóng tiền internet] - normalized_query: [Tra cứu lịch sử đóng tiền internet]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.7402, max=20.8653
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu lịch sử đóng tiền inte...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['tiền internet']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tra cứu lịch sử đóng tiền inte...' -> Tra cứu giao dịch thanh toán h (score=1)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Cho biết các giao dịch thanh toán tiền đ...' -> 'Cho biết các giao dịch thanh toán tiền đ...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho biết các giao dịch thanh toán tiền điện thoại] - formatted_query: [Cho biết các giao dịch thanh toán tiền điện thoại] - normalized_query: [Cho biết các giao dịch thanh toán tiền điện thoại]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1718, max=41.8053
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho biết các giao dịch thanh t...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho biết các giao dịch thanh t...' | Doc: Tra cứu giao dịch th | Boost: 0.75 | Matched: ['thanh toán', 'tiền điện', 'tiền điện thoại']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho biết các giao dịch thanh t...' -> Tra cứu giao dịch thanh toán h (score=3)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Tìm các lần thanh toán hóa đơn truyền hì...' -> 'Tìm các lần thanh toán hóa đơn truyền hì...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tìm các lần thanh toán hóa đơn truyền hình cáp] - formatted_query: [Tìm các lần thanh toán hóa đơn truyền hình cáp] - normalized_query: [Tìm các lần thanh toán hóa đơn truyền hình cáp]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1374, max=64.2474
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm các lần thanh toán hóa đơn...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm các lần thanh toán hóa đơn...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['thanh toán', 'hóa đơn']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tìm các lần thanh toán hóa đơn...' -> Tra cứu giao dịch thanh toán h (score=2)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Liệt kê giao dịch thanh toán học phí...' -> 'Liệt kê giao dịch thanh toán học phí...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê giao dịch thanh toán học phí] - formatted_query: [Liệt kê giao dịch thanh toán học phí] - normalized_query: [Liệt kê giao dịch thanh toán học phí]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1374, max=52.3370
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê giao dịch thanh toán h...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê giao dịch thanh toán h...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['thanh toán', 'học phí']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê giao dịch thanh toán h...' | Doc: Tra cứu phí giao dịc | Boost: 0.25 | Matched: ['phí']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê giao dịch thanh toán h...' -> Tra cứu giao dịch thanh toán h (score=2)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Tra cứu các hóa đơn tiền điện đã đóng...' -> 'Tra cứu các hóa đơn tiền điện đã đóng...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu các hóa đơn tiền điện đã đóng] - formatted_query: [Tra cứu các hóa đơn tiền điện đã đóng] - normalized_query: [Tra cứu các hóa đơn tiền điện đã đóng]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.6731, max=37.8862
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu các hóa đơn tiền điện ...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['hóa đơn', 'tiền điện']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tra cứu các hóa đơn tiền điện ...' -> Tra cứu giao dịch thanh toán h (score=2)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Cho xem lịch sử thanh toán hóa đơn viễn ...' -> 'Cho xem lịch sử thanh toán hóa đơn viễn ...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho xem lịch sử thanh toán hóa đơn viễn thông] - formatted_query: [Cho xem lịch sử thanh toán hóa đơn viễn thông] - normalized_query: [Cho xem lịch sử thanh toán hóa đơn viễn thông]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2748, max=54.0510
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho xem lịch sử thanh toán hóa...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho xem lịch sử thanh toán hóa...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['thanh toán', 'hóa đơn']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho xem lịch sử thanh toán hóa...' -> Tra cứu giao dịch thanh toán h (score=2)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Tìm giao dịch đóng tiền gas...' -> 'Tìm giao dịch đóng tiền gas...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tìm giao dịch đóng tiền gas] - formatted_query: [Tìm giao dịch đóng tiền gas] - normalized_query: [Tìm giao dịch đóng tiền gas]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1342, max=31.2762
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm giao dịch đóng tiền gas...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['tiền gas']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tìm giao dịch đóng tiền gas...' -> Tra cứu giao dịch thanh toán h (score=1)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Xem danh sách thanh toán hóa đơn điện nư...' -> 'Xem danh sách thanh toán hóa đơn điện nư...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem danh sách thanh toán hóa đơn điện nước] - formatted_query: [Xem danh sách thanh toán hóa đơn điện nước] - normalized_query: [Xem danh sách thanh toán hóa đơn điện nước]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1031, max=60.1299
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem danh sách thanh toán hóa đ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem danh sách thanh toán hóa đ...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['thanh toán', 'hóa đơn']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem danh sách thanh toán hóa đ...' -> Tra cứu giao dịch thanh toán h (score=2)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Liệt kê các lần thanh toán phí dịch vụ...' -> 'Liệt kê các lần thanh toán phí dịch vụ...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Liệt kê các lần thanh toán phí dịch vụ] - formatted_query: [Liệt kê các lần thanh toán phí dịch vụ] - normalized_query: [Liệt kê các lần thanh toán phí dịch vụ]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0687, max=54.8944
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các lần thanh toán phí...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các lần thanh toán phí...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['thanh toán', 'phí dịch vụ']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê các lần thanh toán phí...' | Doc: Tra cứu phí giao dịc | Boost: 0.25 | Matched: ['phí']
2025-12-19 16:46:42 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê các lần thanh toán phí...' -> Tra cứu giao dịch thanh toán h (score=2)
2025-12-19 16:46:42 | DEBUG    | log:153 | [normalize_query] 'Tra cứu giao dịch thanh toán tiền thuê n...' -> 'Tra cứu giao dịch thanh toán tiền thuê n...'
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu giao dịch thanh toán tiền thuê nhà] - formatted_query: [Tra cứu giao dịch thanh toán tiền thuê nhà] - normalized_query: [Tra cứu giao dịch thanh toán tiền thuê nhà]
2025-12-19 16:46:42 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=1.7644, max=37.0713
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu giao dịch thanh toán t...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 16:46:42 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu giao dịch thanh toán t...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán']
