2025-12-19 08:49:08 | DEBUG    | log:152 | [index] Serving web UI
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Tìm các giao dịch thực hiện qua website] - formatted_query: [Tìm các giao dịch thực hiện qua website] - normalized_query: [Tìm các giao dịch thực hiện qua website]
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.1371, max=35.2678
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch thực hiện qu...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tìm']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch thực hiện qu...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch thực hiện qu...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch thực hiện qu...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch thực hiện qu...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['website']
2025-12-19 08:59:26 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Tìm các giao dịch thực hiện qu...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch theo kênh giao dịch': 1}
2025-12-19 08:59:26 | DEBUG    | log:152 | [normalize_query] 'Xem danh sách giao dịch qua máy CDM...' -> 'Xem danh sách giao dịch qua máy cdm...'
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Xem danh sách giao dịch qua máy CDM] - formatted_query: [Xem danh sách giao dịch qua máy cdm] - normalized_query: [Xem danh sách giao dịch qua máy cdm]
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.0912, max=39.6522
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem danh sách giao dịch qua má...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['xem', 'danh sách giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem danh sách giao dịch qua má...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['xem', 'danh sách giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem danh sách giao dịch qua má...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem danh sách giao dịch qua má...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem danh sách giao dịch qua má...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem danh sách giao dịch qua má...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem danh sách giao dịch qua má...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['máy cdm']
2025-12-19 08:59:26 | DEBUG    | log:152 | [classify_query_intent] Classified: 'Xem danh sách giao dịch qua má...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-19 08:59:26 | DEBUG    | log:152 | [normalize_query] 'Liệt kê giao dịch thanh toán qua thẻ...' -> 'Liệt kê giao dịch thanh toán qua thẻ...'
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Liệt kê giao dịch thanh toán qua thẻ] - formatted_query: [Liệt kê giao dịch thanh toán qua thẻ] - normalized_query: [Liệt kê giao dịch thanh toán qua thẻ]
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.2088, max=34.9938
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch thanh toán q...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['liệt kê']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch thanh toán q...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['liệt kê']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch thanh toán q...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['liệt kê']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch thanh toán q...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch thanh toán q...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch thanh toán q...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['giao dịch', 'thanh toán']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch thanh toán q...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['thanh toán']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch thanh toán q...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['thanh toán qua thẻ']
2025-12-19 08:59:26 | DEBUG    | log:152 | [classify_query_intent] Classified: 'Liệt kê giao dịch thanh toán q...' -> Tra cứu giao dịch theo loại gi (score=2)
2025-12-19 08:59:26 | DEBUG    | log:152 | [normalize_query] 'Tra cứu giao dịch qua kênh NAPAS...' -> 'Tra cứu giao dịch qua kênh napas...'
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Tra cứu giao dịch qua kênh NAPAS] - formatted_query: [Tra cứu giao dịch qua kênh napas] - normalized_query: [Tra cứu giao dịch qua kênh napas]
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=1.2469, max=27.7304
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu giao dịch qua kênh nap...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra cứu']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu giao dịch qua kênh nap...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra cứu']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu giao dịch qua kênh nap...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra cứu']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu giao dịch qua kênh nap...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu giao dịch qua kênh nap...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu giao dịch qua kênh nap...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu giao dịch qua kênh nap...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['napas']
2025-12-19 08:59:26 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Tra cứu giao dịch qua kênh nap...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch theo kênh giao dịch': 1}
2025-12-19 08:59:26 | DEBUG    | log:152 | [normalize_query] 'Cho biết giao dịch nào từ Apple Pay...' -> 'Cho biết giao dịch nào từ apple pay...'
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Cho biết giao dịch nào từ Apple Pay] - formatted_query: [Cho biết giao dịch nào từ apple pay] - normalized_query: [Cho biết giao dịch nào từ apple pay]
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.0912, max=34.8797
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho biết giao dịch nào từ appl...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho biết giao dịch nào từ appl...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho biết giao dịch nào từ appl...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho biết giao dịch nào từ appl...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['apple pay']
2025-12-19 08:59:26 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Cho biết giao dịch nào từ appl...' | Scores: {'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch theo kênh giao dịch': 1}
2025-12-19 08:59:26 | DEBUG    | log:152 | [normalize_query] 'Tìm các giao dịch qua Samsung Pay...' -> 'Tìm các giao dịch qua samsung pay...'
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Tìm các giao dịch qua Samsung Pay] - formatted_query: [Tìm các giao dịch qua samsung pay] - normalized_query: [Tìm các giao dịch qua samsung pay]
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.0912, max=37.0857
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch qua samsung ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tìm']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch qua samsung ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch qua samsung ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch qua samsung ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm các giao dịch qua samsung ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['samsung pay']
2025-12-19 08:59:26 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Tìm các giao dịch qua samsung ...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch theo kênh giao dịch': 1}
2025-12-19 08:59:26 | DEBUG    | log:152 | [normalize_query] 'Xem giao dịch thực hiện qua Google Pay...' -> 'Xem giao dịch thực hiện qua google pay...'
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Xem giao dịch thực hiện qua Google Pay] - formatted_query: [Xem giao dịch thực hiện qua google pay] - normalized_query: [Xem giao dịch thực hiện qua google pay]
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.1371, max=39.1635
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem giao dịch thực hiện qua go...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem giao dịch thực hiện qua go...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem giao dịch thực hiện qua go...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem giao dịch thực hiện qua go...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem giao dịch thực hiện qua go...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem giao dịch thực hiện qua go...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem giao dịch thực hiện qua go...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['google pay']
2025-12-19 08:59:26 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Xem giao dịch thực hiện qua go...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch theo kênh giao dịch': 1}
2025-12-19 08:59:26 | DEBUG    | log:152 | [normalize_query] 'Liệt kê giao dịch qua VNPay...' -> 'Liệt kê giao dịch qua vnpay...'
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Liệt kê giao dịch qua VNPay] - formatted_query: [Liệt kê giao dịch qua vnpay] - normalized_query: [Liệt kê giao dịch qua vnpay]
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.0912, max=33.2028
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch qua vnpay...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['liệt kê']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch qua vnpay...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['liệt kê']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch qua vnpay...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['liệt kê']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch qua vnpay...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch qua vnpay...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch qua vnpay...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Liệt kê giao dịch qua vnpay...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['vnpay']
2025-12-19 08:59:26 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Liệt kê giao dịch qua vnpay...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu giao dịch theo kênh giao dịch': 1}
2025-12-19 08:59:26 | DEBUG    | log:152 | [normalize_query] 'Tra cứu các giao dịch qua MoMo...' -> 'Tra cứu các giao dịch qua momo...'
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Tra cứu các giao dịch qua MoMo] - formatted_query: [Tra cứu các giao dịch qua momo] - normalized_query: [Tra cứu các giao dịch qua momo]
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=1.2469, max=20.5613
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu các giao dịch qua momo...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra cứu']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu các giao dịch qua momo...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra cứu']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu các giao dịch qua momo...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra cứu']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu các giao dịch qua momo...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu các giao dịch qua momo...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu các giao dịch qua momo...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Tra cứu các giao dịch qua momo...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1}
2025-12-19 08:59:26 | DEBUG    | log:152 | [normalize_query] 'Xem chi tiết giao dịch có mã số 12345678...' -> 'Xem chi tiết giao dịch có mã số 12345678...'
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Xem chi tiết giao dịch có mã số 123456789] - formatted_query: [Xem chi tiết giao dịch có mã số 123456789] - normalized_query: [Xem chi tiết giao dịch có mã số 123456789]
2025-12-19 08:59:26 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=1.9206, max=45.8847
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem chi tiết giao dịch có mã s...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem chi tiết giao dịch có mã s...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem chi tiết giao dịch có mã s...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['xem']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem chi tiết giao dịch có mã s...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem chi tiết giao dịch có mã s...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:26 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem chi tiết giao dịch có mã s...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Xem chi tiết giao dịch có mã s...' | Doc: Tra cứu chi tiết một | Boost: 0.50 | Matched: ['chi tiết giao dịch', 'mã số']
2025-12-19 08:59:27 | DEBUG    | log:152 | [classify_query_intent] Classified: 'Xem chi tiết giao dịch có mã s...' -> Tra cứu chi tiết một giao dịch (score=2)
2025-12-19 08:59:27 | DEBUG    | log:152 | [normalize_query] 'Cho tôi thông tin giao dịch có mã tham c...' -> 'Cho tôi thông tin giao dịch có mã tham c...'
2025-12-19 08:59:27 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Cho tôi thông tin giao dịch có mã tham chiếu ABC123] - formatted_query: [Cho tôi thông tin giao dịch có mã tham chiếu abc123] - normalized_query: [Cho tôi thông tin giao dịch có mã tham chiếu abc123]
2025-12-19 08:59:27 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.5469, max=47.9047
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho tôi thông tin giao dịch có...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho tôi thông tin giao dịch có...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho tôi thông tin giao dịch có...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Cho tôi thông tin giao dịch có...' | Doc: Tra cứu chi tiết một | Boost: 0.25 | Matched: ['mã tham chiếu']
2025-12-19 08:59:27 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Cho tôi thông tin giao dịch có...' | Scores: {'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu chi tiết một giao dịch cụ thể': 1}
2025-12-19 08:59:27 | DEBUG    | log:152 | [normalize_query] 'Tra cứu chi tiết giao dịch số 987654321...' -> 'Tra cứu chi tiết giao dịch số 987654321...'
2025-12-19 08:59:27 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Tra cứu chi tiết giao dịch số 987654321] - formatted_query: [Tra cứu chi tiết giao dịch số 987654321] - normalized_query: [Tra cứu chi tiết giao dịch số 987654321]
2025-12-19 08:59:27 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=1.2121, max=24.1687
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu chi tiết giao dịch số ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra cứu']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu chi tiết giao dịch số ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra cứu']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu chi tiết giao dịch số ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tra cứu']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu chi tiết giao dịch số ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu chi tiết giao dịch số ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu chi tiết giao dịch số ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tra cứu chi tiết giao dịch số ...' | Doc: Tra cứu chi tiết một | Boost: 0.25 | Matched: ['chi tiết giao dịch']
2025-12-19 08:59:27 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Tra cứu chi tiết giao dịch số ...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu chi tiết một giao dịch cụ thể': 1}
2025-12-19 08:59:27 | DEBUG    | log:152 | [normalize_query] 'Tìm thông tin về giao dịch có ID 4567891...' -> 'Tìm thông tin về giao dịch có id 4567891...'
2025-12-19 08:59:27 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Tìm thông tin về giao dịch có ID 456789123] - formatted_query: [Tìm thông tin về giao dịch có id 456789123] - normalized_query: [Tìm thông tin về giao dịch có id 456789123]
2025-12-19 08:59:27 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=2.0839, max=37.6053
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm thông tin về giao dịch có ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tìm']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm thông tin về giao dịch có ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm thông tin về giao dịch có ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm thông tin về giao dịch có ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giao dịch']
2025-12-19 08:59:27 | DEBUG    | log:152 | [get_keyword_boost] Query: 'Tìm thông tin về giao dịch có ...' | Doc: Tra cứu chi tiết một | Boost: 0.25 | Matched: ['id']
2025-12-19 08:59:27 | DEBUG    | log:152 | [classify_query_intent] Ambiguous: 'Tìm thông tin về giao dịch có ...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch theo số tiền': 1, 'Tra cứu giao dịch theo trạng thái': 1, 'Tra cứu giao dịch theo loại giao dịch': 1, 'Tra cứu chi tiết một giao dịch cụ thể': 1}
2025-12-19 08:59:27 | DEBUG    | log:152 | [normalize_query] 'Liệt kê chi tiết của giao dịch mã GD1234...' -> 'Liệt kê chi tiết của giao dịch mã gd1234...'
2025-12-19 08:59:27 | DEBUG    | log:152 | [perform_hybrid_search] query_text: [Liệt kê chi tiết của giao dịch mã GD123456] - formatted_query: [Liệt kê chi tiết của giao dịch mã gd123456] - normalized_query: [Liệt kê chi tiết của giao dịch mã gd123456]
2025-12-19 08:59:27 | DEBUG    | log:152 | [perform_hybrid_search] BM25 raw scores: min=0.6083, max=26.9921
