2025-12-30 16:23:16 | INFO     | log:151 | [search_batch_stream] Batch stream search from: query_1.xlsx
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'danh sach bien dong 0123456789...' -> 'Danh sach bien dong 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [danh sach bien dong 0123456789] - formatted_query: [Danh sach bien dong 0123456789] - normalized_query: [Danh sach bien dong 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=11.5738
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Danh sach bien dong 0123456789'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'tra stk 0123456789 ra lich su...' -> 'Tra stk 0123456789 ra lich su...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tra stk 0123456789 ra lich su] - formatted_query: [Tra stk 0123456789 ra lich su] - normalized_query: [Tra stk 0123456789 ra lich su]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0880, max=7.4053
2025-12-30 16:46:58 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra stk 0123456789 ra lich su...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tra stk 0123456789 ra lich su...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'xem cac khoan chuyen den cua 0123456789...' -> 'Xem cac khoan chuyen den cua 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem cac khoan chuyen den cua 0123456789] - formatted_query: [Xem cac khoan chuyen den cua 0123456789] - normalized_query: [Xem cac khoan chuyen den cua 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2753, max=8.6787
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem cac khoan chuyen den cua 0123456789'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] '0123456789 bao gio gd...' -> '0123456789 bao gio gd...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 bao gio gd] - formatted_query: [0123456789 bao gio gd] - normalized_query: [0123456789 bao gio gd]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0160, max=5.0668
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 bao gio gd'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'liet ke sao ke 0123456789...' -> 'Liet ke sao ke 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liet ke sao ke 0123456789] - formatted_query: [Liet ke sao ke 0123456789] - normalized_query: [Liet ke sao ke 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=11.3122
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liet ke sao ke 0123456789'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'tim lich su stk 0123456789...' -> 'Tim lich su stk 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tim lich su stk 0123456789] - formatted_query: [Tim lich su stk 0123456789] - normalized_query: [Tim lich su stk 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=8.6872
2025-12-30 16:46:58 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tim lich su stk 0123456789...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tim lich su stk 0123456789...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] '0123456789 co bien dong gi mới ko...' -> '0123456789 co bien dong gi mới ko...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 co bien dong gi mới ko] - formatted_query: [0123456789 co bien dong gi mới ko] - normalized_query: [0123456789 co bien dong gi mới ko]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.7008
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 co bien dong gi mới ko'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'xem chi tiết các lệnh gd 0123456789...' -> 'Xem chi tiết các lệnh gd 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem chi tiết các lệnh gd 0123456789] - formatted_query: [Xem chi tiết các lệnh gd 0123456789] - normalized_query: [Xem chi tiết các lệnh gd 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=13.1778
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem chi tiết các lệnh gd 0123456789'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'log giao dich 0123456789 check ho...' -> 'Log giao dich 0123456789 check ho...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [log giao dich 0123456789 check ho] - formatted_query: [Log giao dich 0123456789 check ho] - normalized_query: [Log giao dich 0123456789 check ho]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=5.2535
2025-12-30 16:46:58 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Log giao dich 0123456789 check...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Log giao dich 0123456789 check...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'stk 0123456789 xem lich su gd...' -> 'Stk 0123456789 xem lich su gd...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [stk 0123456789 xem lich su gd] - formatted_query: [Stk 0123456789 xem lich su gd] - normalized_query: [Stk 0123456789 xem lich su gd]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=11.8681
2025-12-30 16:46:58 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Stk 0123456789 xem lich su gd...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Stk 0123456789 xem lich su gd...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'mo lich su stk 0123456789...' -> 'Mo lich su stk 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [mo lich su stk 0123456789] - formatted_query: [Mo lich su stk 0123456789] - normalized_query: [Mo lich su stk 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0481, max=8.6872
2025-12-30 16:46:58 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Mo lich su stk 0123456789...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Mo lich su stk 0123456789...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'check giùm 0123456789 lich su...' -> 'Check giùm 0123456789 lich su...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check giùm 0123456789 lich su] - formatted_query: [Check giùm 0123456789 lich su] - normalized_query: [Check giùm 0123456789 lich su]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0321, max=5.1430
2025-12-30 16:46:58 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check giùm 0123456789 lich su...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check giùm 0123456789 lich su...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'coi lịch sử cho 0123456789...' -> 'Coi lịch sử cho 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [coi lịch sử cho 0123456789] - formatted_query: [Coi lịch sử cho 0123456789] - normalized_query: [Coi lịch sử cho 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0641, max=5.2370
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Coi lịch sử cho 0123456789'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'lấy danh sách gd 0123456789...' -> 'Lấy danh sách gd 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [lấy danh sách gd 0123456789] - formatted_query: [Lấy danh sách gd 0123456789] - normalized_query: [Lấy danh sách gd 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0353, max=14.2968
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Lấy danh sách gd 0123456789'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] '0123456789 nhat ky gd...' -> '0123456789 nhat ky gd...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 nhat ky gd] - formatted_query: [0123456789 nhat ky gd] - normalized_query: [0123456789 nhat ky gd]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.0489
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 nhat ky gd'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'cho xem toan bo bien dong 0123456789...' -> 'Cho xem toan bo bien dong 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [cho xem toan bo bien dong 0123456789] - formatted_query: [Cho xem toan bo bien dong 0123456789] - normalized_query: [Cho xem toan bo bien dong 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.3390
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho xem toan bo bien dong 0123456789'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'quet du lieu gd stk 0123456789...' -> 'Quet du lieu gd stk 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [quet du lieu gd stk 0123456789] - formatted_query: [Quet du lieu gd stk 0123456789] - normalized_query: [Quet du lieu gd stk 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0802, max=7.3323
2025-12-30 16:46:58 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Quet du lieu gd stk 0123456789...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Quet du lieu gd stk 0123456789...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'bdsd cua 0123456789 ntn...' -> 'Bdsd cua 0123456789 ntn...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [bdsd cua 0123456789 ntn] - formatted_query: [Bdsd cua 0123456789 ntn] - normalized_query: [Bdsd cua 0123456789 ntn]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.0489
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Bdsd cua 0123456789 ntn'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'cho tui xem sao ke 0123456789...' -> 'Cho tui xem sao ke 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [cho tui xem sao ke 0123456789] - formatted_query: [Cho tui xem sao ke 0123456789] - normalized_query: [Cho tui xem sao ke 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=13.6504
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho tui xem sao ke 0123456789'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'xem tien vao tien ra 0123456789...' -> 'Xem tien vao tien ra 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem tien vao tien ra 0123456789] - formatted_query: [Xem tien vao tien ra 0123456789] - normalized_query: [Xem tien vao tien ra 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0336, max=8.2477
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem tien vao tien ra 0123456789'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] '0123456789 co gd nao gan day ko...' -> '0123456789 co gd nao gan day ko...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 co gd nao gan day ko] - formatted_query: [0123456789 co gd nao gan day ko] - normalized_query: [0123456789 co gd nao gan day ko]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.7008
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 co gd nao gan day ko'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'lay ls gd cho 0123456789...' -> 'Lay ls gd cho 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [lay ls gd cho 0123456789] - formatted_query: [Lay ls gd cho 0123456789] - normalized_query: [Lay ls gd cho 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0160, max=5.0781
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Lay ls gd cho 0123456789'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'stk 0123456789 co bien dong s dư ko...' -> 'Stk 0123456789 co bien dong s dư ko...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [stk 0123456789 co bien dong s dư ko] - formatted_query: [Stk 0123456789 co bien dong s dư ko] - normalized_query: [Stk 0123456789 co bien dong s dư ko]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0535, max=8.7735
2025-12-30 16:46:58 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Stk 0123456789 co bien dong s ...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tk', 'stk']
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Stk 0123456789 co bien dong s ...' -> Tra cứu lịch sử giao dịch theo (score=2)
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'truy luc lich su 0123456789...' -> 'Truy luc lich su 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [truy luc lich su 0123456789] - formatted_query: [Truy luc lich su 0123456789] - normalized_query: [Truy luc lich su 0123456789]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0481, max=5.1608
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Truy luc lich su 0123456789'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] '0123456789 giao dich the nao...' -> '0123456789 giao dich the nao...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 giao dich the nao] - formatted_query: [0123456789 giao dich the nao] - normalized_query: [0123456789 giao dich the nao]
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=10.4801
2025-12-30 16:46:58 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 giao dich the nao'
2025-12-30 16:46:58 | DEBUG    | log:153 | [normalize_query] 'xem lai sao ke 0123456789...' -> 'Xem lai sao ke 0123456789...'
2025-12-30 16:46:58 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem lai sao ke 0123456789] - formatted_query: [Xem lai sao ke 0123456789] - normalized_query: [Xem lai sao ke 0123456789]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=12.3181
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem lai sao ke 0123456789'
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] 'trich xuat ls gd 0123456789...' -> 'Trich xuat ls gd 0123456789...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [trich xuat ls gd 0123456789] - formatted_query: [Trich xuat ls gd 0123456789] - normalized_query: [Trich xuat ls gd 0123456789]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.0489
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Trich xuat ls gd 0123456789'
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] 'check gấp lịch sử 0123456789...' -> 'Check gấp lịch sử 0123456789...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check gấp lịch sử 0123456789] - formatted_query: [Check gấp lịch sử 0123456789] - normalized_query: [Check gấp lịch sử 0123456789]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0641, max=5.2370
2025-12-30 16:46:59 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gấp lịch sử 0123456789...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check gấp lịch sử 0123456789...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] '0123456789 gd gần đây nhất là gì...' -> '0123456789 gd gần đây nhất là gì...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 gd gần đây nhất là gì] - formatted_query: [0123456789 gd gần đây nhất là gì] - normalized_query: [0123456789 gd gần đây nhất là gì]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=13.4154
2025-12-30 16:46:59 | DEBUG    | log:153 | [get_keyword_boost] Query: '0123456789 gd gần đây nhất là ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['gần đây']
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] Classified: '0123456789 gd gần đây nhất là ...' -> Tra cứu lịch sử giao dịch theo (score=1)
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] 'Cho tớ xin list gd 0123456789...' -> 'Cho tớ xin list gd 0123456789...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho tớ xin list gd 0123456789] - formatted_query: [Cho tớ xin list gd 0123456789] - normalized_query: [Cho tớ xin list gd 0123456789]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=5.0489
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho tớ xin list gd 0123456789'
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] 'sao ke nhanh 0123456789...' -> 'Sao ke nhanh 0123456789...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [sao ke nhanh 0123456789] - formatted_query: [Sao ke nhanh 0123456789] - normalized_query: [Sao ke nhanh 0123456789]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=9.1372
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Sao ke nhanh 0123456789'
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] '0123456789 check giùm lịch sử bank...' -> '0123456789 check giùm lịch sử bank...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 check giùm lịch sử bank] - formatted_query: [0123456789 check giùm lịch sử bank] - normalized_query: [0123456789 check giùm lịch sử bank]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0641, max=5.2370
2025-12-30 16:46:59 | DEBUG    | log:153 | [get_keyword_boost] Query: '0123456789 check giùm lịch sử ...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] Classified: '0123456789 check giùm lịch sử ...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] 'liệt kê chuyển khoản 0123456789 tháng nà...' -> 'Liệt kê chuyển khoản 0123456789 tháng nà...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liệt kê chuyển khoản 0123456789 tháng này] - formatted_query: [Liệt kê chuyển khoản 0123456789 tháng này] - normalized_query: [Liệt kê chuyển khoản 0123456789 tháng này]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2817, max=20.1731
2025-12-30 16:46:59 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê chuyển khoản 012345678...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tháng']
2025-12-30 16:46:59 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê chuyển khoản 012345678...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['chuyển khoản']
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Liệt kê chuyển khoản 012345678...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'Tra cứu giao dịch chuyển tiền': 1}
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] 'xem các khoản nhận của 0123456789...' -> 'Xem các khoản nhận của 0123456789...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem các khoản nhận của 0123456789] - formatted_query: [Xem các khoản nhận của 0123456789] - normalized_query: [Xem các khoản nhận của 0123456789]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2081, max=8.8289
2025-12-30 16:46:59 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem các khoản nhận của 0123456...' | Doc: Tra cứu giao dịch nh | Boost: 0.25 | Matched: ['nhận']
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem các khoản nhận của 0123456...' -> Tra cứu giao dịch nhận tiền (score=1)
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] '0123456789 lịch sử biến động...' -> '0123456789 lịch sử biến động...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 lịch sử biến động] - formatted_query: [0123456789 lịch sử biến động] - normalized_query: [0123456789 lịch sử biến động]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0732, max=5.2370
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 lịch sử biến động'
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] 'truy cứu giao dịch 0123456789...' -> 'Truy cứu giao dịch 0123456789...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [truy cứu giao dịch 0123456789] - formatted_query: [Truy cứu giao dịch 0123456789] - normalized_query: [Truy cứu giao dịch 0123456789]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.5147, max=6.2538
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Truy cứu giao dịch 0123456789'
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] '0123456789 lịch sử chi tiết...' -> '0123456789 lịch sử chi tiết...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [0123456789 lịch sử chi tiết] - formatted_query: [0123456789 lịch sử chi tiết] - normalized_query: [0123456789 lịch sử chi tiết]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0641, max=7.5203
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: '0123456789 lịch sử chi tiết'
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] 'xem ho bien dong so du 0123456789...' -> 'Xem ho bien dong so du 0123456789...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem ho bien dong so du 0123456789] - formatted_query: [Xem ho bien dong so du 0123456789] - normalized_query: [Xem ho bien dong so du 0123456789]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1007, max=8.3160
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem ho bien dong so du 0123456789'
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] 'tai khoan 0123456789 co ai ck ko...' -> 'Tai khoan 0123456789 co ai ck ko...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tai khoan 0123456789 co ai ck ko] - formatted_query: [Tai khoan 0123456789 co ai ck ko] - normalized_query: [Tai khoan 0123456789 co ai ck ko]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1667, max=11.9590
2025-12-30 16:46:59 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tai khoan 0123456789 co ai ck ...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-30 16:46:59 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tai khoan 0123456789 co ai ck ...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-30 16:46:59 | DEBUG    | log:153 | [normalize_query] 'thong ke gd stk 0123456789...' -> 'Thong ke gd stk 0123456789...'
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [thong ke gd stk 0123456789] - formatted_query: [Thong ke gd stk 0123456789] - normalized_query: [Thong ke gd stk 0123456789]
2025-12-30 16:46:59 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0353, max=10.0460
