2025-12-31 15:02:10 | INFO     | log:151 | [search_batch_stream] Batch stream search from: query_getTransactionList_3.xlsx
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check gd tren 100tr dang treo] - formatted_query: [Check gd tren 100tr dang treo] - normalized_query: [Check gd tren 100tr dang treo]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0141, max=4.9573
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gd tren 100tr dang treo...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check gd tren 100tr dang treo...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'có lệnh nào trên 500 triệu chưa duyệt ko...' -> 'Có lệnh nào trên 500 triệu chưa duyệt ko...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [có lệnh nào trên 500 triệu chưa duyệt ko?] - formatted_query: [Có lệnh nào trên 500 triệu chưa duyệt ko] - normalized_query: [Có lệnh nào trên 500 triệu chưa duyệt ko]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=57.4771
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có lệnh nào trên 500 triệu chư...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['trên', 'triệu']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Có lệnh nào trên 500 triệu chư...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['trên', 'triệu']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Có lệnh nào trên 500 triệu chư...' | Scores: {'Tra cứu giao dịch theo số tiền': 2, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 2}
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'tìm gd giá trị lớn đang chờ...' -> 'Tìm gd giá trị lớn đang chờ...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tìm gd giá trị lớn đang chờ] - formatted_query: [Tìm gd giá trị lớn đang chờ] - normalized_query: [Tìm gd giá trị lớn đang chờ]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=32.7269
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm gd giá trị lớn đang chờ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giá trị']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm gd giá trị lớn đang chờ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['chờ']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm gd giá trị lớn đang chờ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['đang chờ']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm gd giá trị lớn đang chờ...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['giá trị', 'giá trị lớn']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tìm gd giá trị lớn đang chờ...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'liet ke lenh tren 1 ty chua xong...' -> 'Liet ke lenh tren 1 ty chua xong...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liet ke lenh tren 1 ty chua xong] - formatted_query: [Liet ke lenh tren 1 ty chua xong] - normalized_query: [Liet ke lenh tren 1 ty chua xong]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=18.8397
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liet ke lenh tren 1 ty chua xong'
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'show gd pending > 50tr...' -> 'Show gd pending > 50tr...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show gd pending > 50tr] - formatted_query: [Show gd pending > 50tr] - normalized_query: [Show gd pending > 50tr]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=1.9858
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending > 50tr...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending > 50tr...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending > 50tr...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending > 50tr...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending > 50tr...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Show gd pending > 50tr...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'tim lenh chuyen tien tren 200tr chua duy...' -> 'Tim lenh chuyen tien tren 200tr chua duy...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tim lenh chuyen tien tren 200tr chua duyet] - formatted_query: [Tim lenh chuyen tien tren 200tr chua duyet] - normalized_query: [Tim lenh chuyen tien tren 200tr chua duyet]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.6853, max=21.2519
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tim lenh chuyen tien tren 200tr chua duyet'
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'gd nao tren 10 cu dang doi nhi...' -> 'Gd nao tren 10 cu dang doi nhi...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [gd nao tren 10 cu dang doi nhi] - formatted_query: [Gd nao tren 10 cu dang doi nhi] - normalized_query: [Gd nao tren 10 cu dang doi nhi]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0141, max=9.2028
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Gd nao tren 10 cu dang doi nhi'
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'tim gd han muc cao dang cho phe duyet...' -> 'Tim gd han muc cao dang cho phe duyet...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tim gd han muc cao dang cho phe duyet] - formatted_query: [Tim gd han muc cao dang cho phe duyet] - normalized_query: [Tim gd han muc cao dang cho phe duyet]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0262, max=11.0833
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tim gd han muc cao dang cho phe duyet'
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'liet ke lenh tren 300 trieu chua ok...' -> 'Liet ke lenh tren 300 trieu chua ok...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liet ke lenh tren 300 trieu chua ok] - formatted_query: [Liet ke lenh tren 300 trieu chua ok] - normalized_query: [Liet ke lenh tren 300 trieu chua ok]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=26.7971
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Liet ke lenh tren 300 trieu chua ok'
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'co lenh nao tren 100tr chua duoc duyet k...' -> 'Co lenh nao tren 100tr chua duoc duyet k...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [co lenh nao tren 100tr chua duoc duyet ko] - formatted_query: [Co lenh nao tren 100tr chua duoc duyet ko] - normalized_query: [Co lenh nao tren 100tr chua duoc duyet ko]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=16.1598
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Co lenh nao tren 100tr chua duoc duyet ko'
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'tra cuu gd gia tri cao chua xuly...' -> 'Tra cuu gd gia tri cao chua xuly...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tra cuu gd gia tri cao chua xuly] - formatted_query: [Tra cuu gd gia tri cao chua xuly] - normalized_query: [Tra cuu gd gia tri cao chua xuly]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1641, max=8.8693
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tra cuu gd gia tri cao chua xuly'
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'ds pending tren 500 cu...' -> 'Ds pending tren 500 cu...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [ds pending tren 500 cu] - formatted_query: [Ds pending tren 500 cu] - normalized_query: [Ds pending tren 500 cu]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=14.3257
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ds pending tren 500 cu...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ds pending tren 500 cu...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ds pending tren 500 cu...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ds pending tren 500 cu...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ds pending tren 500 cu...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Ds pending tren 500 cu...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'check gd > 50.000.000 dang doi...' -> 'Check gd > 50.000.000 dang doi...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check gd > 50.000.000 dang doi] - formatted_query: [Check gd > 50.000.000 dang doi] - normalized_query: [Check gd > 50.000.000 dang doi]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0120, max=13.3413
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gd > 50.000.000 dang doi...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check gd > 50.000.000 dang doi...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'tìm các lệnh giá trị cao chưa phê duyệt...' -> 'Tìm các lệnh giá trị cao chưa phê duyệt...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tìm các lệnh giá trị cao chưa phê duyệt] - formatted_query: [Tìm các lệnh giá trị cao chưa phê duyệt] - normalized_query: [Tìm các lệnh giá trị cao chưa phê duyệt]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=35.0626
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm các lệnh giá trị cao chưa ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giá trị']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm các lệnh giá trị cao chưa ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['phê duyệt']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tìm các lệnh giá trị cao chưa ...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['giá trị', 'giá trị cao']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tìm các lệnh giá trị cao chưa ...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'liệt kê giao dịch hạn mức lớn đang treo...' -> 'Liệt kê giao dịch hạn mức lớn đang treo...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liệt kê giao dịch hạn mức lớn đang treo] - formatted_query: [Liệt kê giao dịch hạn mức lớn đang treo] - normalized_query: [Liệt kê giao dịch hạn mức lớn đang treo]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0786, max=37.0239
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liệt kê giao dịch hạn mức lớn ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['hạn mức']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Liệt kê giao dịch hạn mức lớn ...' -> getTransactionList | Tra cứu g (score=1)
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'tim list pending tren 200 trieu...' -> 'Tim list pending tren 200 trieu...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tim list pending tren 200 trieu] - formatted_query: [Tim list pending tren 200 trieu] - normalized_query: [Tim list pending tren 200 trieu]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=11.9260
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tim list pending tren 200 trie...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tim list pending tren 200 trie...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tim list pending tren 200 trie...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tim list pending tren 200 trie...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tim list pending tren 200 trie...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tim list pending tren 200 trie...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'xem lệnh trên 50 triệu chưa duyệt...' -> 'Xem lệnh trên 50 triệu chưa duyệt...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem lệnh trên 50 triệu chưa duyệt] - formatted_query: [Xem lệnh trên 50 triệu chưa duyệt] - normalized_query: [Xem lệnh trên 50 triệu chưa duyệt]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=30.5202
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem lệnh trên 50 triệu chưa du...' | Doc: Tra cứu giao dịch th | Boost: 0.50 | Matched: ['trên', 'triệu']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem lệnh trên 50 triệu chưa du...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['trên', 'triệu']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Xem lệnh trên 50 triệu chưa du...' | Scores: {'Tra cứu giao dịch theo số tiền': 2, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 2}
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'gd tren 50tr dang treo...' -> 'Gd tren 50tr dang treo...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [gd tren 50tr dang treo] - formatted_query: [Gd tren 50tr dang treo] - normalized_query: [Gd tren 50tr dang treo]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0141, max=4.9573
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Gd tren 50tr dang treo'
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'check gd > 100tr chua duyet...' -> 'Check gd > 100tr chua duyet...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check gd > 100tr chua duyet] - formatted_query: [Check gd > 100tr chua duyet] - normalized_query: [Check gd > 100tr chua duyet]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.0962
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gd > 100tr chua duyet...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check gd > 100tr chua duyet...' -> Tra cứu giao dịch chuyển tiền (score=1)
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'lenh tren 1 ty co cai nao dang doi ko...' -> 'Lenh tren 1 ty co cai nao dang doi ko...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [lenh tren 1 ty co cai nao dang doi ko] - formatted_query: [Lenh tren 1 ty co cai nao dang doi ko] - normalized_query: [Lenh tren 1 ty co cai nao dang doi ko]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0142, max=15.4614
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Lenh tren 1 ty co cai nao dang doi ko'
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'show gd pending amount lon...' -> 'Show gd pending amount lon...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [show gd pending amount lon] - formatted_query: [Show gd pending amount lon] - normalized_query: [Show gd pending amount lon]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=2.9815
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending amount lon...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending amount lon...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending amount lon...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending amount lon...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Show gd pending amount lon...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Show gd pending amount lon...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'tim gd tren 200 cu chua phe duyet...' -> 'Tim gd tren 200 cu chua phe duyet...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [tim gd tren 200 cu chua phe duyet] - formatted_query: [Tim gd tren 200 cu chua phe duyet] - normalized_query: [Tim gd tren 200 cu chua phe duyet]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=10.9497
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tim gd tren 200 cu chua phe duyet'
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'check gđ giá trị cao dang treo...' -> 'Check gđ giá trị cao dang treo...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check gđ giá trị cao dang treo] - formatted_query: [Check gđ giá trị cao dang treo] - normalized_query: [Check gđ giá trị cao dang treo]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0142, max=21.6058
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gđ giá trị cao dang treo...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['giá trị']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gđ giá trị cao dang treo...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check gđ giá trị cao dang treo...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['giá trị', 'giá trị cao']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check gđ giá trị cao dang treo...' -> getTransactionList | Tra cứu g (score=2)
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'co lenh nao tren 500tr chua ok ko...' -> 'Co lenh nao tren 500tr chua ok ko...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [co lenh nao tren 500tr chua ok ko] - formatted_query: [Co lenh nao tren 500tr chua ok ko] - normalized_query: [Co lenh nao tren 500tr chua ok ko]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=14.0188
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Co lenh nao tren 500tr chua ok ko'
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'liet ke gd han muc tren 10tr dang pendin...' -> 'Liet ke gd han muc tren 10tr dang pendin...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [liet ke gd han muc tren 10tr dang pending] - formatted_query: [Liet ke gd han muc tren 10tr dang pending] - normalized_query: [Liet ke gd han muc tren 10tr dang pending]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0141, max=16.7792
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liet ke gd han muc tren 10tr d...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liet ke gd han muc tren 10tr d...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liet ke gd han muc tren 10tr d...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liet ke gd han muc tren 10tr d...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Liet ke gd han muc tren 10tr d...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['pending']
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Liet ke gd han muc tren 10tr d...' | Scores: {'getTransactionList | Tra cứu giao dịch đang chờ xử lý hoặc chờ duyệt': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo loại giao dịch': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'xem gd tren 1 ty chua hoan tat...' -> 'Xem gd tren 1 ty chua hoan tat...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [xem gd tren 1 ty chua hoan tat] - formatted_query: [Xem gd tren 1 ty chua hoan tat] - normalized_query: [Xem gd tren 1 ty chua hoan tat]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3304, max=16.9165
2025-12-31 15:12:26 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem gd tren 1 ty chua hoan tat'
2025-12-31 15:12:26 | DEBUG    | log:153 | [normalize_query] 'check status gd > 100 trieu...' -> 'Check status gd > 100 trieu...'
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [check status gd > 100 trieu] - formatted_query: [Check status gd > 100 trieu] - normalized_query: [Check status gd > 100 trieu]
2025-12-31 15:12:26 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.4167
